"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60762628966414","2.58732317435579","2.5426853843488","2.7965105281366","2.97008641887701","3.05824892714696","3.16917599949906","3.33061520547719","3.53821447358481","3.60707135706083","3.59422007802526","3.77327802085588","4.34035255978945","4.31176575058278","4.29459610788961","4.45644096075002","4.34852453409009","4.29588202296494","4.39824272349682","4.21733245863452","3.92652541179254","3.91442638862731","3.85044920554785","3.78407091834766","3.91093056554444","","","3.74366870066523","","",
"Early-demographic dividend","EAR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15959593537249","","","","","","5.45345535694859","","","","","5.23790095102875","","","","","4.36266007911558","","4.57521512878296","","","","","","5.74854029587623","",
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6149461616434","2.62776452565601","2.60962845751033","2.87057161750414","3.03076861882818","3.10970804105134","3.2161724387223","3.36672764258281","3.69722160459756","3.7846982901156","3.71576020255031","3.89131144033403","4.41812435928764","4.38835331800935","4.3284726987239","4.44623489178606","4.31853036367536","4.24462572805912","4.3394345559896","4.28129415763386","4.0091552749688","3.95320748521711","3.87955360626963","3.80419877930421","3.90922251323267","","","3.7108539048065","","",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65255544545899","6.32287400674104","7.61048080170678","7.84086514419455","8.46229253701311","9.412776033859","10.5831028086238","11.0303901186517","8.96090765261607","8.42064993835021","8.26507820439357","8.25118530517116","8.073753536605","7.56553713012592","7.36751162968689","7.22685815984619","7.32710308223552","8.98805138116401","8.4668063218232","7.59353118873064","6.94422731773622","7.08110267730765","7.105060299566","7.35057839662354","7.46356781607182","7.21579891292648","6.99860156792626","",
"Europe & Central Asia","ECS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.45801267267282","","","8.94065625671335","8.7844549674959","8.39840154483246","7.804488681225","7.1870879673687","6.88961453978745","8.91696268611096","9.03950674775847","8.67751640080815","8.87032266749594","9.15709417842942","8.83159139105723","8.47503311825603","8.06771727841335","7.45502886993564","6.91465285086798","",
"Ecuador","ECU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","4.40000009536743","5.30000019073486","","5.80000019073486","","","","","","","","","","7.23999977111816","6.98999977111816","7.71000003814697","","8.1899995803833","8.5600004196167","7.94999980926514","6.67999982833862","6.69999980926514","10.3800001144409","9.17000007629395","11.4899997711182","13.960000038147","4.79949998855591","4.25169992446899","","5.66230010986328","5.00180006027222","3.77850008010864","3.54970002174377","3.14229989051819","3.91689991950989","4.60769987106323","4.08750009536743","3.45799994468689","3.23489999771118","3.08260011672974","3.47979998588562","3.61570000648499","4.59700012207031","3.83619999885559","3.52959990501404","",
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.40000009536743","1.82000005245209","1.52999997138977","1.71000003814697","2.29999995231628","2.5699999332428","","3.13000011444092","3.64000010490417","4.55000019073486","5.17999982833862","4.96999979019165","5.21000003814697","6.46999979019165","5.8899998664856","","","","","7.05999994277954","8.43000030517578","9.38000011444092","8.92000007629395","10.9200000762939","10.9300003051758","11.039999961853","9","8.36999988555908","8.02999973297119","7.94999980926514","8.97999954223633","9.26000022888184","10.0100002288818","11.0100002288818","10.3199996948242","11.1999998092651","10.4899997711182","8.80000019073486","8.51679992675781","9.08670043945313","8.75650024414063","11.8493003845215","12.5972003936768","13.1538000106812","13.1049003601074","13.0522003173828","12.4067001342773","11.7372999191284","","",
"Euro area","EMU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.53037232980628","10.0699675019019","10.1223098591589","11.2931387712556","11.9311185460616","11.6040501873251","10.8363295748239","10.0298058666176","9.0542231676975","8.18579404924258","",
"Eritrea","ERI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1.29999995231628","1.10000002384186","1.5","1.5","","","","2.90000009536743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8567008972168","19.8596992492676","21.3904991149902","24.7872009277344","26.093599319458","24.4412994384766","22.057300567627","19.6347007751465","17.2236003875732","15.2546997070313","",
"Estonia","EST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.560000002384186","0.637000024318695","","","","","9.65900039672852","9.91499996185303","10.3691997528076","","","","","","","","","","4.59200000762939","5.45489978790283","13.5481996536255","16.7071990966797","12.3276996612549","10.0211000442505","8.63070011138916","7.35179996490479","6.18660020828247","6.76170015335083","5.76039981842041","5.36600017547607","",
"Ethiopia","ETH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","1.20000004768372","","","","","","","","","","3.09999990463257","","","","","3.71370005607605","","","","","","2.49690008163452","","","","","","","","2.25090003013611","","","","","","",
"European Union","EUU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49659233179064","8.90597676797551","9.53155774835193","9.604424694345","10.4177680068395","10.8169358798052","10.2068386309996","9.38336179750648","8.54004793432319","7.61447629787679","6.81926714774924","",
"Fragile and conflict affected situations","FCS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","2.82999992370605","1.88999998569489","2.25999999046326","2.42000007629395","2.45000004768372","1.61000001430511","2.07999992370605","3.75","6.09000015258789","7.23000001907349","6.19999980926514","4.8600001335144","5.03999996185303","5.28000020980835","5.42999982833862","5.11999988555908","4.73000001907349","5.32000017166138","5.07000017166138","4.46999979019165","3.14000010490417","3.06900000572205","6.50299978256226","11.5950002670288","16.201000213623","16.4260005950928","","15.5718002319336","14.9674997329712","13.2145004272461","11.6933002471924","","10.2904996871948","10.4226999282837","10.4693002700806","10.3577995300293","8.38360023498535","7.71890020370483","6.85400009155273","6.3685998916626","8.2495002746582","8.39439964294434","7.7810001373291","7.68909978866577","8.19340038299561","8.66300010681152","9.37590026855469","8.81840038299561","8.64019966125488","7.36119985580444","",
"Fiji","FJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","6.05999994277954","","","","","","","","","5.92999982833862","5.34999990463257","5.88000011444092","5.69999980926514","5.40000009536743","5.78000020980835","","","","","","","8.22000026702881","4.69999980926514","3.88599991798401","","","8.9399995803833","8.72000026702881","8.90999984741211","4.40549993515015","9","","6.17000007629395","","4.31949996948242","","","",
"France","FRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.42000007629395","2.67000007629395","2.76999998092651","2.69000005722046","2.85999989509583","4.07999992370605","4.46999979019165","5.01000022888184","5.26999998092651","6.03000020980835","6.42000007629395","7.53999996185303","8.19999980926514","7.91949987411499","9.53289985656738","10.2583999633789","10.2315998077393","10.7361001968384","10.1837997436523","9.62230014801025","","9.13409996032715","10.2052001953125","11.3212995529175","12.5928001403809","11.835599899292","12.3673000335693","12.5662002563477","12.0748996734619","11.9807996749878","10.2172002792358","8.61040019989014","8.70170021057129","8.30650043487549","8.91359996795654","8.49349975585938","8.44779968261719","7.65670013427734","7.06339979171753","8.73630046844482","8.87129974365234","8.81099987030029","9.40019989013672","9.92059993743896","10.292200088501","10.3593997955322","10.0567998886108","9.3971996307373","9.05889987945557","",
"Faroe Islands","FRO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17000007629395","4","","3.84999990463257","3.70000004768372","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86250019073486","","","","","",
"Gabon","GAB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7800006866455","","","","","","","","","","","","16.9099998474121","","","","","20.3899993896484","","","","","","","","","",
"United Kingdom","GBR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","3.29999995231628","3.70000004768372","2.59999990463257","2.59999990463257","4","5.5","5.80000019073486","5.69999980926514","5.30000019073486","6.80000019073486","10.3999996185303","10.8999996185303","","","","","","","","","","","","","","","","","","","","","","","","","","5.61499977111816","7.53730010986328","7.78660011291504","8.0374002456665","7.88530015945435","7.52510023117065","6.1104998588562","5.3011999130249","4.81319999694824","4.33479976654053","3.99589991569519","",
"Georgia","GEO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40000009536743","5","","","","","","11.5100002288818","12.6199998855591","13.8100004196167","13.5699996948242","13.2799997329712","17.8700008392334","20.7101993560791","20.2026996612549","19.6317005157471","19.6530990600586","19.4158000946045","17.4384994506836","16.5058994293213","16.6039009094238","13.9388999938965","","",
"Ghana","GHA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69999980926514","","","","","","8.19999980926514","10.1000003814697","10.3599996566772","","","","","","4.63530015945435","","","","5.32000017166138","","","2.17289996147156","","6.80620002746582","","4.22279977798462","","",
"Gibraltar","GIB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44000005722046","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54879999160767","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4173002243042","","","","","","","",
"Guinea-Bissau","GNB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","3.42000007629395","4.94000005722046","7.80980014801025","8.0999002456665","7.80130004882813","7.35900020599365","7.35580015182495","7.65129995346069","7.45849990844727","7.02409982681274","","7.84289979934692","8.61299991607666","8.86279964447021","9.0620002746582","9.65509986877441","9.57719993591309","10.8394002914429","11.8528003692627","11.2477998733521","","9.97459983825684","9.41209983825684","10.3107004165649","9.99380016326904","9.00769996643066","8.39649963378906","7.75969982147217","9.61590003967285","12.7131004333496","17.8647003173828","24.4393005371094","27.4661998748779","26.4913997650146","24.8971004486084","23.5391006469727","21.4876003265381","19.2915992736816","",
"Grenada","GRD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9099998474121","","","26.9300003051758","","16.8899993896484","","15.2399997711182","","","","","","","","","","","","","","","24.2000007629395","24.5","22.8999996185303","","","","",
"Greenland","GRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9200000762939","10.0799999237061","11.5600004196167","9.02999973297119","11.0200004577637","9.52999973297119","8.81999969482422","10.3000001907349","10.4399995803833","9.25","8.39999961853027","","","","7.80000019073486","9.39999961853027","9.80000019073486","10.1000003814697","10.3000001907349","9.10000038146973","","","","",
"Guatemala","GTM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","2.15000009536743","2.26999998092651","","","","","2.40000009536743","","1.94000005722046","","","","","","","","","","","","","","2.80679988861084","2.97079992294312","","1.90170001983643","","","","3.49659991264343","","2.76469993591309","3.0164999961853","","2.50620007514954","2.58299994468689","2.46199989318848","","",
"Guam","GUM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","9.60000038146973","8.21000003814697","8.78999996185303","","","","","8.69999980926514","9.60000038146973","9.25","","","6.28000020980835","","","2.80999994277954","2.83119988441467","3.50909996032715","3.83730006217957","5.52720022201538","7.59999990463257","7.90000009536743","8.28269958496094","9.67000007629395","7.73999977111816","13.9499998092651","","13.2125997543335","11.3900003433228","","7.69999980926514","7","7.40000009536743","8.30000019073486","","9.30000019073486","8.19999980926514","13.3000001907349","12.1999998092651","11.5","7.59999990463257","6.90000009536743","5.40000009536743","","","",
"Guyana","GUY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0900001525879","","","","","11.8999996185303","","","","","","","","","","11.8100004196167","","","","10.6999998092651","","","","","","","","","","","12.0445003509521","","",
"High income","HIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18255159640915","","","","6.16498303719698","6.55914391823198","6.58501976589236","6.19366891135942","6.38393169311318","6.44116212207562","7.01205924227383","6.74450291140687","6.38072904510201","5.74397370081059","5.31300580430654","5.59216205049859","8.02048822572833","8.34457165076759","8.04620521792563","8.08940321495094","8.04245577071962","7.37840518443233","6.74122309347266","6.19584405550537","5.63679283704227","5.16318323861304","",
"Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","9.17000007629395","5","4.30000019073486","1.5900000333786","2.08999991416931","2.40000009536743","1.52999997138977","1.85000002384186","2.10999989509583","1.91999995708466","3.1800000667572","2.8199999332428","1.73000001907349","1.36000001430511","1.07000005245209","1.32000005245209","1.79999995231628","1.96000003814697","1.96000003814697","1.89999997615814","3.22000002861023","2.82999992370605","2.22000002861023","4.57999992370605","6.25","4.92000007629395","5.09000015258789","7.28000020980835","7.8600001335144","6.73999977111816","5.57999992370605","4.76999998092651","4.01000022888184","3.55999994277954","5.26000022888184","4.30999994277954","3.42000007629395","3.28999996185303","3.40000009536743","3.29999995231628","3.3199999332428","3.39000010490417","3.08999991416931","","",
"Honduras","HND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","8.10000038146973","","","","","","","","7.30000019073486","","","","12.1199998855591","11.3999996185303","","","4.78000020980835","4.57999992370605","3.05999994277954","","","3.24000000953674","4.36999988555908","3.3199999332428","4.01999998092651","3.84999990463257","","4","4.01999998092651","5.30000019073486","5.98999977111816","4.90869998931885","3.57450008392334","3.21050000190735","3.15639996528625","3.29169988632202","4.11870002746582","4.47450017929077","3.75449991226196","4.09600019454956","7.07760000228882","6.14729976654053","6.72709989547729","5.5278000831604","5.64830017089844","",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1400003433228","","","","","9.68000030517578","9.71000003814697","11.3917999267578","13.5588998794556","16.06369972229","","15.0525999069214","13.9238004684448","13.6639995574951","12.5978002548218","11.129599571228","9.90929985046387","8.53030014038086","9.20209980010986","11.6203002929688","13.6780004501343","15.9345998764038","17.2511005401611","17.2896995544434","16.175199508667","13.1034002304077","11.2081003189087","8.43220043182373","",
"Haiti","HTI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","12.1999998092651","","","","","","","11.25","","","","","","","","","7.19999980926514","","","","","","","","16.7999992370605","","","","","","","","","","","","",
"Hungary","HUN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70000004768372","8.5","","","","","","","","","6.56309986114502","5.67129993438721","5.60820007324219","","5.83209991455078","7.18849992752075","7.49389982223511","7.40590000152588","7.81699991226196","10.0304002761841","11.1718997955322","11.0291004180908","11.0030002593994","10.1765003204346","7.72529983520508","6.81319999694824","5.1149001121521","4.15570020675659","3.70849990844727","",
"IBRD only","IBD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9541541616522","","4.97084254001569","5.22041978178544","5.62567322839285","5.90299408049927","5.01208145421878","5.95462115246212","6.39747990073984","6.40673908198844","6.35385957846602","5.39571897950601","","5.7670385641289","5.61811131171768","5.90029540781423","4.68608656120778","5.4584322330973","4.566456021485","","","","","","","",
"IDA & IBRD total","IBT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94478916710527","","","","","","5.03059361697595","","","","","5.30890760654289","","","","","4.59797397800032","","4.5792548880288","","","","","","","",
"IDA total","IDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67768270623754","","3.51393337237916","3.66974420769758","4.10037774785911","","","","",
"Indonesia","IDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","1.91999995708466","1.28999996185303","2.48000001907349","","1.6599999666214","","2.84999990463257","","","2.09999990463257","2.58999991416931","2.54999995231628","2.74000000953674","","2.50999999046326","2.53999996185303","2.67000007629395","","","","4.36999988555908","4.67999982833862","5.46000003814697","6.30000019073486","6.0774998664856","6.082200050354","6.60400009155273","6.65749979019165","7.30280017852783","7.94479990005493","7.55060005187988","8.06019973754883","7.20849990844727","6.10589981079102","5.61350011825562","5.15320014953613","4.46820020675659","4.33580017089844","4.04860019683838","4.51399993896484","4.30070018768311","4.18480014801025","4.51090002059937","",
"IDA only","IDX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","3.09999990463257","3.5","3.70000004768372","3.09999990463257","2.29999995231628","2.90000009536743","4.59999990463257","5.90000009536743","7.09999990463257","7.40000009536743","8","7.69999980926514","5.80000019073486","3.29999995231628","2","2.09999990463257","","4.30000019073486","4.90000009536743","4.69999980926514","4.40000009536743","","","","0.800000011920929","0.600000023841858","","0.5","0.800000011920929","1","1.39999997615814","","1.39999997615814","1.39999997615814","","","3.29999995231628","","2.59813046455383","1.98000001907349","","2.66732120513916","","","",
"India","IND","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14680004119873","","","","","","2.73060011863709","","","","","2.42129993438721","","","","","2.10660004615784","","2.31340003013611","","","","","","5.32969999313354","",
"Not classified","INX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","14.7638998031616","16.4477005004883","17.9225997924805","18.0256004333496","18.0666999816895","17.4360008239746","16.0967998504639","14.0887002944946","15.7751998901367","15.0303001403809","15.5869998931885","14.5698003768921","11.9834995269775","11.7174997329712","10.2030000686646","7.69869995117188","5.80369997024536","4.31769990921021","3.68339991569519","4.21540021896362","4.47809982299805","4.49069976806641","4.34240007400513","4.41459989547729","4.98010015487671","6.77360010147095","12.6089000701904","14.5327997207642","15.3528003692627","15.4506998062134","13.7348003387451","11.8572998046875","9.90620040893555","8.37390041351318","6.71239995956421","5.74049997329712","",
"Iran, Islamic Rep.","IRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1999998092651","","","","","11.1000003814697","","","","","9.10000038146973","","","","","","12.8000001907349","","10.3000001907349","12.1000003814697","11.1999998092651","10.6000003814697","10.4799995422363","11.9700002670288","13.5200004577637","12.4499998092651","12.6300001144409","10.4399995803833","10.5699996948242","11.0600004196167","12.4300003051758","12.1000003814697","12.0600004196167","",
"Iraq","IRQ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64900016784668","","","","","7.96470022201538","","10.5900001525879","","10.8199996948242","13.0200004577637","","",
"Iceland","ISL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.54800009727478","4.30499982833862","5.25699996948242","5.32600021362305","5.1956000328064","3.6003999710083","3.72029995918274","3.06940007209778","2.17810010910034","1.93640005588531","1.87360000610352","2.98819994926453","3.99710011482239","4.03079986572266","2.54699993133545","2.82979989051819","2.2506000995636","2.9456000328064","7.22039985656738","7.56430006027222","7.02810001373291","6.00019979476929","5.37639999389648","4.89720010757446","3.97919988632202","2.97790002822876","2.7418999671936","2.7039999961853","",
"Israel","ISR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.46999979019165","3.8199999332428","3.46000003814697","2.70000004768372","2.64000010490417","3.04999995231628","","3.47000002861023","","3.42000007629395","2.77999997138977","4.59000015258789","4.92000007629395","4.80999994277954","4.32000017166138","5.69000005722046","6.32999992370605","","","","","12.2410001754761","13.3870000839233","14.0799999237061","12.7410001754761","9.93400001525879","8.7819995880127","8.45499992370605","9.75100040435791","10.7489995956421","11.1829996109009","11.1020002365112","11.8120002746582","12.8879995346069","13.5050001144409","13.0290002822876","11.3420000076294","10.7069997787476","9.37899971008301","7.7039999961853","9.53400039672852","8.47999954223633","7.13899993896484","6.85699987411499","6.20800018310547","5.8899998664856","5.25099992752075","4.7979998588562","4.21500015258789","3.99799990653992","",
"Italy","ITA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","5.44000005722046","5.44000005722046","6.3899998664856","6.36999988555908","5.38000011444092","5.82000017166138","6.6399998664856","","7.23999977111816","7.6399998664856","7.53000020980835","","9.02999973297119","8.56999969482422","9.40939998626709","9.4064998626709","10.5544996261597","10.7224998474121","10.9744997024536","10.9905996322632","","","","10.2398996353149","","","","","12.1187000274658","11.6899995803833","10.8417997360229","9.59510040283203","9.20750045776367","8.86569976806641","7.86560010910034","7.73050022125244","6.7765998840332","6.07539987564087","6.72319984436035","7.74860000610352","8.36250019073486","8.35900020599365","10.6545000076294","12.148699760437","12.6828002929688","11.8959999084473","11.6881999969482","11.210599899292","10.6099996566772","",
"Jamaica","JAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","17.5799999237061","","","23.1800003051758","22.1100006103516","20.5","19.6499996185303","21.8099994659424","","23.7199993133545","","35.5099983215332","25","26.7000007629395","","","33.3899993896484","","","23.0300006866455","","15.7200002670288","15.7399997711182","15.75","16.3199996948242","15.3400001525879","16.2299995422363","16.0100002288818","16.3500003814697","15.5","15.7399997711182","15.5390996932983","14.9300003051758","14.1905002593994","11.7313003540039","12.2051000595093","11.2631998062134","10.3247995376587","9.74530029296875","10.5895004272461","11.3622999191284","12.3659000396729","12.6999998092651","13.9301996231079","15.250599861145","13.7399997711182","13.5113000869751","13.1918001174927","11.6340999603271","9.10369968414307","",
"Jordan","JOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.59999990463257","","","13.3000001907349","14.8000001907349","","","","","","19.7000007629395","","14.6000003814697","13.6999998092651","","","","13.6999998092651","14.6999998092651","15.3000001907349","14.5","","14.8000001907349","14","13.1000003814697","12.6999998092651","12.8999996185303","12.5","12.8999996185303","12.1999998092651","12.6000003814697","11.8999996185303","13.0749998092651","15.2749996185303","","","",
