Estimated gross national income per capita, female (2011 PPP$)
133,"Honduras","1710","..","1812","..","2303","..","2873","..","2766","..","2668","..","2830","..","2928","..","3043","..","3182","..","3277"," a"
7,"Hong Kong, China (SAR)","20889","..","23047","..","29298","..","36727","..","37138","..","37839","..","38810","..","41002","..","40919","..","41785","..","43813"," a"
45,"Hungary","10769","..","12750","..","17118","..","16937","..","17166","..","16935","..","17685","..","18348","..","18632","..","19054","..","19931"," a"
6,"Iceland","21384","..","26445","..","30342","..","26546","..","28316","..","29829","..","33682","..","33809","..","35299","..","37080","..","38004"," a"
130,"India","956","..","1152","..","1563","..","1909","..","1973","..","2007","..","2121","..","2266","..","2437","..","2599","..","2722"," a"
116,"Indonesia","3645","..","3154","..","3968","..","5338","..","5645","..","5926","..","6086","..","6237","..","6654","..","6981","..","7259"," a"
60,"Iran (Islamic Republic of)","2339","..","3244","..","5041","..","5528","..","5433","..","4850","..","4637","..","4634","..","4879","..","5970","..","6094"," a"
120,"Iraq","726","..","2328","..","2930","..","4085","..","4333","..","4834","..","5880","..","5664","..","5696","..","6209","..","6039"," a"
4,"Ireland","14858","..","22872","..","28689","..","28924","..","28925","..","28974","..","30699","..","33081","..","38166","..","40059","..","42771"," a"
22,"Israel","16433","..","18748","..","20350","..","20920","..","21683","..","21668","..","22685","..","23267","..","23742","..","24291","..","24620"," a"
28,"Italy","19372","..","22593","..","24462","..","26077","..","26344","..","25941","..","24777","..","24767","..","24693","..","25305","..","25767"," a"
97,"Jamaica","6085","..","5490","..","5673","..","5751","..","5866","..","5897","..","5857","..","5899","..","5877","..","5880","..","5898"," a"
19,"Japan","21644","..","22748","..","24490","..","23831","..","24205","..","24723","..","25822","..","26397","..","26985","..","26650","..","27209"," a"
95,"Jordan","1472","..","1710","..","2077","..","2838","..","2797","..","2697","..","2534","..","2497","..","2471","..","2452","..","2459"," a"
58,"Kazakhstan","6996","..","7090","..","10957","..","13429","..","13886","..","14816","..","16235","..","16178","..","17227","..","16387","..","16814"," a"
142,"Kenya","1777","..","1766","..","1770","..","2056","..","2138","..","2177","..","2238","..","2300","..","2387","..","2478","..","2529"," a"
22,"Korea (Republic of)","10913","..","13928","..","17367","..","18701","..","19395","..","20016","..","20481","..","20896","..","21235","..","22071","..","22572"," a"
56,"Kuwait","43978","..","40247","..","51795","..","44515","..","46069","..","47415","..","45439","..","43926","..","41835","..","41793","..","39570"," a"
122,"Kyrgyzstan","1215","..","1420","..","1598","..","1769","..","1780","..","1860","..","1917","..","1997","..","2095","..","2074","..","2159"," a"
139,"Lao People's Democratic Republic","1754","..","2077","..","2634","..","3566","..","3761","..","4060","..","4354","..","4611","..","4877","..","5142","..","5354"," a"
41,"Latvia","6305","..","8466","..","13275","..","15471","..","16364","..","17187","..","17816","..","18164","..","18825","..","19720","..","20822"," a"
80,"Lebanon","4751","..","4762","..","4201","..","6580","..","6381","..","6130","..","5852","..","5567","..","5385","..","5338","..","5523"," a"
159,"Lesotho","2050","..","2508","..","2295","..","2409","..","2382","..","2412","..","2389","..","2383","..","2442","..","2511","..","2608"," a"
181,"Liberia","165","..","542","..","419","..","614","..","671","..","667","..","714","..","605","..","600","..","578","..","577"," a"
108,"Libya","6900","..","7480","..","9681","..","13391","..","4721","..","10985","..","5155","..","3907","..","3795","..","3699","..","4623"," a"
35,"Lithuania","7100","..","9499","..","14326","..","17893","..","18935","..","20176","..","20842","..","22074","..","22228","..","23112","..","24366"," a"
21,"Luxembourg","31929","..","43757","..","50270","..","50409","..","51501","..","50560","..","49171","..","51405","..","49071","..","51631","..","51154"," a"
161,"Madagascar","1113","..","1183","..","1142","..","1105","..","1086","..","1072","..","1062","..","1065","..","1051","..","1155","..","1173"," a"
171,"Malawi","1206","..","1308","..","694","..","863","..","876","..","855","..","864","..","890","..","886","..","889","..","897"," a"
57,"Malaysia","8409","..","9016","..","10526","..","14242","..","15111","..","15745","..","16796","..","17668","..","18526","..","19110","..","20004"," a"
101,"Maldives","2916","..","4901","..","5374","..","6833","..","7053","..","6769","..","6980","..","7028","..","6706","..","6676","..","7064"," a"
182,"Mali","763","..","858","..","1020","..","1218","..","1001","..","989","..","1023","..","1092","..","1184","..","1308","..","1345"," a"
29,"Malta","9459","..","11773","..","12745","..","15298","..","16229","..","17123","..","19279","..","20855","..","22799","..","23279","..","24255"," a"
159,"Mauritania","1312","..","1339","..","1520","..","1722","..","1727","..","1768","..","1851","..","1920","..","1885","..","1892","..","1936"," a"
65,"Mauritius","4747","..","6179","..","7429","..","9188","..","9490","..","10053","..","10995","..","11301","..","11938","..","12069","..","12558"," a"
74,"Mexico","6259","..","8415","..","9301","..","10103","..","10382","..","10623","..","10533","..","10601","..","10798","..","10826","..","11065"," a"
112,"Moldova (Republic of)","2194","..","2032","..","3086","..","3705","..","3956","..","4072","..","4442","..","4592","..","4475","..","4666","..","4849"," a"
92,"Mongolia","3307","..","4035","..","4954","..","5872","..","6534","..","7670","..","7928","..","8617","..","8836","..","8898","..","8482"," a"
50,"Montenegro","5108","..","7826","..","8531","..","10642","..","11316","..","10954","..","11479","..","11486","..","12078","..","12279","..","12967"," a"
123,"Morocco","1462","..","1771","..","2289","..","2798","..","2891","..","2874","..","2999","..","3006","..","3121","..","3118","..","3197"," a"
180,"Mozambique","335","..","502","..","648","..","844","..","900","..","952","..","992","..","1027","..","1055","..","1060","..","1052"," a"
148,"Myanmar","676","..","908","..","1548","..","2605","..","2727","..","2892","..","3096","..","3305","..","3500","..","3664","..","3860"," a"
129,"Namibia","4598","..","4589","..","5564","..","6914","..","7237","..","7378","..","8005","..","8690","..","9018","..","9083","..","8895"," a"
149,"Nepal","1075","..","1071","..","1310","..","1584","..","1627","..","1876","..","1938","..","2057","..","2107","..","2098","..","2219"," a"
10,"Netherlands","24005","..","31543","..","34310","..","36642","..","37691","..","37315","..","36885","..","36476","..","37247","..","37724","..","38767"," a"
16,"New Zealand","17089","..","19606","..","22564","..","22625","..","23240","..","23925","..","24269","..","24821","..","25412","..","25644","..","25872"," a"
124,"Nicaragua","1261","..","1721","..","2185","..","2294","..","2417","..","2552","..","2659","..","2763","..","2921","..","3416","..","3434"," a"
189,"Niger","554","..","541","..","562","..","..","..","..","..","105","..","105","..","110","..","679","..","685","..","691"," a"
157,"Nigeria","1847","..","1779","..","2712","..","4026","..","4143","..","4250","..","4396","..","4637","..","4681","..","4503","..","4433"," a"
1,"Norway","38374","..","44872","..","50412","..","55250","..","55320","..","56216","..","56316","..","58514","..","59206","..","59470","..","60153"," a"
48,"Oman","9177","..","13486","..","13528","..","15193","..","13676","..","13755","..","13391","..","12424","..","12427","..","11988","..","11246"," a"
150,"Pakistan","663","..","646","..","977","..","1324","..","1333","..","1365","..","1384","..","1391","..","1530","..","1583","..","1642"," a"
119,"Palestine, State of","699","..","910","..","1452","..","1389","..","1573","..","1762","..","1644","..","1649","..","1882","..","1919","..","1802"," a"
66,"Panama","6105","..","7230","..","7985","..","10300","..","11425","..","12710","..","13572","..","14268","..","14058","..","12768","..","13229"," a"
153,"Papua New Guinea","2518","..","2276","..","2066","..","2520","..","2602","..","2638","..","2692","..","2888","..","2974","..","2998","..","3002"," a"
110,"Paraguay","4002","..","3183","..","3332","..","4585","..","5903","..","5206","..","4854","..","6481","..","6375","..","6222","..","6212"," a"
89,"Peru","3950","..","4126","..","4788","..","6404","..","6784","..","7235","..","7727","..","7970","..","7969","..","8317","..","8446"," a"
113,"Philippines","2967","..","3632","..","4394","..","5318","..","5405","..","5692","..","6076","..","6357","..","6658","..","7214","..","7582"," a"
33,"Poland","8359","..","11072","..","12543","..","16733","..","17557","..","17913","..","17823","..","18373","..","19067","..","19455","..","20367"," a"
41,"Portugal","15839","..","18912","..","21097","..","22362","..","21603","..","21049","..","21054","..","21312","..","21846","..","22398","..","23095"," a"
37,"Qatar","26293","..","49539","..","36524","..","42464","..","48912","..","52426","..","54685","..","56183","..","58159","..","59848","..","59164"," a"
52,"Romania","8113","..","8047","..","11375","..","13766","..","14170","..","14515","..","15158","..","16104","..","16374","..","16972","..","18217"," a"
49,"Russian Federation","9717","..","10658","..","14905","..","18121","..","19089","..","19714","..","19884","..","19720","..","19231","..","19191","..","19510"," a"
158,"Rwanda","580","..","672","..","890","..","1214","..","1225","..","1293","..","1314","..","1374","..","1458","..","1509","..","1568"," a"
90,"Saint Lucia","6593","..","7614","..","8035","..","9270","..","9290","..","8951","..","8872","..","8768","..","8925","..","9069","..","9388"," a"
99,"Saint Vincent and the Grenadines","3926","..","4664","..","5875","..","7041","..","7000","..","7196","..","7573","..","7665","..","7605","..","7543","..","7643"," a"
104,"Samoa","2038","..","2533","..","3168","..","3798","..","3867","..","3609","..","3616","..","3572","..","3715","..","3710","..","3778"," a"
143,"Sao Tome and Principe","1022","..","1067","..","1232","..","1622","..","1595","..","1628","..","1740","..","1764","..","1818","..","1808","..","1780"," a"
39,"Saudi Arabia","9197","..","10255","..","13936","..","14327","..","16846","..","18217","..","17604","..","18193","..","18243","..","18053","..","17422"," a"
164,"Senegal","892","..","1016","..","1166","..","1470","..","1487","..","1506","..","1511","..","1523","..","1570","..","1623","..","1691"," a"
67,"Serbia","5223","..","5658","..","7604","..","10430","..","10162","..","9911","..","10467","..","10212","..","10213","..","10547","..","10672"," a"
184,"Sierra Leone","1055","..","602","..","886","..","1074","..","1086","..","1282","..","1457","..","1467","..","1141","..","1075","..","1096"," a"
9,"Singapore","28748","..","33472","..","38829","..","51040","..","59710","..","59509","..","62087","..","64731","..","66268","..","66064","..","69508"," a"
38,"Slovakia","9762","..","11657","..","14552","..","18470","..","18240","..","18934","..","19759","..","20018","..","21183","..","21887","..","22600"," a"
25,"Slovenia","14185","..","17334","..","23729","..","24965","..","25268","..","24682","..","23679","..","24649","..","24631","..","25643","..","26898"," a"
152,"Solomon Islands","1432","..","1105","..","1139","..","1092","..","1157","..","1397","..","1529","..","1469","..","1521","..","1427","..","1450"," a"
113,"South Africa","6113","..","6719","..","7739","..","8712","..","8951","..","9166","..","9238","..","9280","..","9176","..","9068","..","9060"," a"
187,"South Sudan","..","..","..","..","..","..","1806","..","1841","..","989","..","1021","..","1101","..","1103","..","975","..","843"," a"
26,"Spain","15334","..","19241","..","22534","..","24211","..","24122","..","23690","..","23662","..","23981","..","25177","..","26139","..","26954"," a"
76,"Sri Lanka","2365","..","2937","..","3689","..","4716","..","5097","..","5305","..","5723","..","5813","..","6086","..","6341","..","6462"," a"
167,"Sudan","795","..","911","..","1007","..","1281","..","1448","..","1601","..","1188","..","1635","..","1700","..","1747","..","1785"," a"
100,"Suriname","5021","..","5650","..","7287","..","9366","..","9639","..","9937","..","10373","..","10538","..","10163","..","9183","..","9132"," a"
7,"Sweden","25145","..","29609","..","33538","..","36663","..","37295","..","38485","..","38594","..","39267","..","40528","..","41379","..","41743"," a"
2,"Switzerland","33365","..","39377","..","43210","..","45694","..","43905","..","47221","..","47808","..","47483","..","48267","..","47855","..","47938"," a"
155,"Syrian Arab Republic","1622","..","1481","..","1474","..","1557","..","1455","..","1142","..","874","..","691","..","627","..","591","..","561"," a"
127,"Tajikistan","904","..","853","..","1253","..","1063","..","1104","..","1151","..","2159","..","2110","..","2083","..","2135","..","2233"," a"
154,"Tanzania (United Republic of)","1143","..","1221","..","1521","..","1834","..","1926","..","2108","..","2178","..","2041","..","2106","..","2199","..","2282"," a"
83,"Thailand","6971","..","6911","..","8441","..","10896","..","11674","..","12202","..","12309","..","12385","..","12798","..","13314","..","13793"," a"
80,"The former Yugoslav Republic of Macedonia","4924","..","5437","..","6150","..","8307","..","8637","..","8505","..","8731","..","8962","..","9160","..","9148","..","9114"," a"
132,"Timor-Leste","3778","..","2795","..","928","..","5196","..","5127","..","3016","..","2928","..","2652","..","3868","..","3908","..","3301"," a"
165,"Togo","965","..","1050","..","979","..","830","..","824","..","811","..","832","..","893","..","1198","..","1228","..","1265"," a"
98,"Tonga","2723","..","2835","..","3023","..","3383","..","3504","..","3533","..","3317","..","3308","..","3414","..","3700","..","3769"," a"
69,"Trinidad and Tobago","7256","..","10743","..","17566","..","23270","..","21462","..","21151","..","23024","..","22375","..","23482","..","22536","..","22008"," a"
95,"Tunisia","2228","..","2915","..","3557","..","4458","..","4286","..","4507","..","4543","..","4618","..","4548","..","4509","..","4537"," a"
64,"Turkey","5705","..","6006","..","6638","..","10245","..","11483","..","12104","..","13035","..","13419","..","14297","..","14780","..","15576"," a"
108,"Turkmenistan","3229","..","3570","..","4249","..","6629","..","7363","..","8041","..","8785","..","9568","..","10330","..","10746","..","11240"," a"
162,"Uganda","705","..","814","..","946","..","1081","..","1146","..","1147","..","1143","..","1164","..","1192","..","1208","..","1212"," a"
88,"Ukraine","3933","..","3441","..","5289","..","6006","..","6110","..","6251","..","6286","..","6215","..","5536","..","5687","..","6082"," a"
34,"United Arab Emirates","26847","..","29976","..","29440","..","18613","..","18979","..","19369","..","22768","..","23517","..","24500","..","24956","..","24973"," a"
14,"United Kingdom","19885","..","24663","..","29327","..","25273","..","25409","..","25561","..","25835","..","26345","..","27262","..","27708","..","28043"," a"
13,"United States","29842","..","35157","..","38455","..","39851","..","40214","..","40649","..","40970","..","42248","..","42950","..","43251","..","43899"," a"
55,"Uruguay","7620","..","9004","..","8966","..","11801","..","12639","..","13220","..","13508","..","13985","..","14172","..","14944","..","15282"," a"
105,"Uzbekistan","1543","..","1717","..","2148","..","3182","..","3387","..","3636","..","3912","..","4088","..","4216","..","4448","..","4687"," a"
138,"Vanuatu","1742","..","1905","..","1785","..","2213","..","2206","..","2134","..","2235","..","2235","..","2233","..","2257","..","2340"," a"
78,"Venezuela (Bolivarian Republic of)","8941","..","8806","..","9487","..","12501","..","12532","..","13056","..","13084","..","12785","..","11544","..","8691","..","7401"," a"
116,"Viet Nam","1589","..","2223","..","3006","..","3746","..","3934","..","4168","..","4370","..","4559","..","4814","..","5096","..","5345"," a"
178,"Yemen","891","..","1268","..","1005","..","929","..","695","..","641","..","518","..","443","..","276","..","182","..","149"," a"
144,"Zambia","1519","..","1611","..","1831","..","2544","..","2659","..","2884","..","2861","..","2978","..","2987","..","2955","..","2986"," a"
156,"Zimbabwe","1759","..","1633","..","1313","..","1105","..","1214","..","1381","..","1482","..","1487","..","1426","..","1426","..","1431"," a"
35,"Andorra","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
70,"Antigua and Barbuda","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
103,"Dominica","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
75,"Grenada","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
134,"Kiribati","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
n.a,"Korea (Democratic People's Rep. of)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
17,"Liechtenstein","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
106,"Marshall Islands","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
131,"Micronesia (Federated States of)","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
n.a,"Monaco","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
n.a,"Nauru","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
60,"Palau","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
72,"Saint Kitts and Nevis","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
n.a,"San Marino","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
62,"Seychelles","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
n.a,"Somalia","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
n.a,"Tuvalu","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
